"Raf" "Mek" "Plcg" "PIP2" "PIP3" "Erk" "Akt" "PKA" "PKC" "P38" "Jnk" "INT"
1 2 1 1 3 2 1 2 2 1 2 7
2 1 1 1 3 2 1 2 2 1 1 7
2 2 1 1 1 2 1 2 1 1 1 7
1 2 1 1 3 3 1 2 2 1 1 7
2 1 1 1 3 3 1 2 2 1 1 7
2 1 1 1 3 2 1 2 2 1 1 7
1 1 1 1 3 2 1 2 2 1 1 7
2 2 1 1 3 2 1 2 2 1 1 7
2 2 1 2 3 2 1 2 2 1 1 7
1 1 1 1 3 2 1 2 2 1 1 7
1 1 2 1 3 2 1 2 2 1 1 7
1 1 1 1 3 2 1 2 1 1 2 7
1 2 1 1 3 2 1 2 2 1 1 7
1 1 1 1 3 2 1 2 2 1 1 7
2 2 1 1 3 2 1 2 2 1 1 7
2 2 1 1 3 2 1 2 2 1 2 7
2 2 1 1 1 3 1 2 2 1 1 7
2 2 1 2 2 3 1 2 2 1 1 7
1 1 1 1 2 2 1 2 2 1 1 7
2 2 1 1 2 2 1 2 2 1 2 7
2 1 1 1 3 2 1 2 2 2 1 7
1 1 1 1 3 2 1 2 2 1 1 7
1 2 1 1 3 2 1 2 1 1 1 7
1 1 1 1 3 2 1 2 1 1 1 7
2 2 2 1 3 2 1 2 2 1 1 7
1 1 1 1 2 2 1 2 2 1 1 7
1 1 1 2 3 1 1 1 1 1 1 7
1 1 1 1 1 2 1 2 2 1 1 7
1 1 1 1 3 2 1 2 2 1 1 7
3 2 1 2 1 3 1 2 2 1 2 7
1 1 1 1 3 2 1 2 2 1 1 7
2 2 1 1 3 2 1 2 2 1 1 7
3 2 1 1 3 2 1 2 2 1 1 7
1 1 1 1 3 2 1 2 2 1 1 7
1 1 1 1 2 2 1 2 2 1 1 7
1 1 1 1 3 2 1 2 2 1 1 7
1 1 1 1 1 3 1 2 2 1 1 7
2 2 1 1 2 2 1 2 1 1 1 7
2 1 1 1 3 3 1 2 2 1 1 7
1 1 1 2 3 3 1 2 2 1 1 7
2 2 1 3 3 2 1 2 2 1 1 7
2 1 1 1 3 2 1 2 2 1 1 7
2 2 1 1 3 2 1 2 2 1 1 7
2 2 1 1 2 1 1 2 2 1 2 7
2 2 1 1 3 2 1 2 2 1 1 7
2 2 1 1 3 1 1 2 2 1 1 7
2 2 1 1 2 2 1 2 2 1 1 7
1 1 1 1 3 2 1 2 2 1 1 7
1 2 1 1 2 2 1 2 2 1 2 7
2 2 1 2 3 3 1 2 2 1 1 7
3 2 1 1 2 2 1 2 2 1 1 7
1 1 1 1 3 2 1 2 2 1 1 7
2 1 1 1 2 2 1 2 2 1 2 7
2 2 1 1 2 2 1 2 2 1 1 7
2 1 1 3 3 2 1 2 2 1 1 7
1 1 1 1 3 2 1 2 2 1 1 7
2 1 1 1 3 3 1 2 2 1 1 7
2 2 1 1 2 2 1 2 2 1 1 7
2 1 1 1 3 1 1 2 2 2 1 7
1 1 1 2 3 3 1 2 2 1 1 7
1 1 1 1 3 2 1 2 2 1 1 7
1 1 1 1 3 2 1 2 2 1 1 7
3 3 3 3 2 2 2 1 1 3 2 9
3 3 3 2 1 2 2 1 1 3 3 9
3 3 3 1 2 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 2 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 2 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 2 1 3 2 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 3 1 1 2 2 1 1 3 3 9
1 2 3 2 1 2 2 1 1 3 2 9
3 3 3 3 3 2 2 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 2 1 1 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 2 2 2 2 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 2 9
3 3 3 3 1 3 3 1 1 3 3 9
1 1 3 3 1 3 3 1 1 3 2 9
3 3 3 3 1 3 3 1 1 3 3 9
2 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 2 9
1 2 3 3 1 3 3 1 1 3 2 9
3 3 3 1 2 3 3 1 1 3 2 9
2 3 3 3 1 3 3 1 1 3 3 9
2 2 3 2 1 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 2 2 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 2 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 2 9
2 3 3 3 3 3 3 1 1 2 2 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 3 1 2 2 1 1 3 2 9
3 3 3 3 2 2 2 1 1 3 2 9
3 3 2 1 2 3 3 1 1 3 2 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 2 9
3 3 3 2 2 3 2 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 2 2 3 3 1 1 3 3 9
2 3 3 2 1 2 2 1 1 3 2 9
3 3 3 3 1 2 2 1 1 3 3 9
1 2 3 1 1 3 3 1 1 2 3 9
3 3 3 2 2 3 2 1 1 3 2 9
3 3 3 2 2 2 2 1 1 3 3 9
3 3 3 2 1 3 2 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 1 2 3 3 1 1 3 3 9
3 3 2 1 3 3 3 1 1 3 1 9
3 3 3 2 2 3 3 1 1 3 3 9
2 3 3 3 3 2 2 1 1 3 3 9
3 3 3 2 2 2 2 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
2 2 3 3 2 2 2 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 1 3 2 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 2 3 2 1 1 2 2 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 2 2 2 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 3 9
2 3 3 3 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 3 9
3 3 3 1 1 3 2 1 1 3 3 9
3 3 3 3 3 1 1 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 2 2 3 2 1 1 3 2 9
3 3 3 1 1 2 2 1 1 2 2 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 2 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 1 3 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 2 1 2 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 2 9
2 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 1 1 3 2 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 2 1 1 3 2 1 1 3 3 9
3 3 3 3 1 3 3 1 1 2 2 9
3 3 3 3 1 3 3 1 1 3 3 9
2 3 3 3 3 3 3 1 1 3 3 9
3 3 1 1 2 3 3 1 1 3 3 9
3 3 3 3 2 3 2 1 1 3 2 9
3 3 3 2 1 2 2 1 1 2 2 9
3 3 3 1 1 3 3 1 1 3 2 9
2 3 3 2 2 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 2 9
3 3 2 1 2 3 3 1 1 2 3 9
3 3 3 1 1 3 3 1 1 3 2 9
3 3 3 3 2 3 3 1 1 1 3 9
3 3 3 3 3 2 2 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 1 1 3 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 2 2 2 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 3 9
2 3 3 3 3 2 2 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 2 2 2 2 1 1 1 1 9
3 3 3 3 2 3 2 1 1 3 2 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 2 2 2 2 1 1 3 3 9
2 3 3 1 3 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 2 9
3 3 2 1 1 3 3 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 2 9
3 3 3 3 1 3 3 1 1 3 2 9
3 3 3 1 2 3 3 1 1 3 3 9
1 1 3 2 2 3 3 1 1 3 3 9
3 3 3 1 1 3 2 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 2 9
3 3 3 2 1 2 2 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 2 9
3 3 3 3 2 3 2 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 2 2 3 2 1 1 3 2 9
3 3 3 2 2 3 2 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 2 2 9
3 3 3 2 2 2 2 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 2 1 1 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 2 1 2 3 3 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 2 9
3 3 3 3 3 3 2 1 1 3 3 9
3 3 3 3 1 3 2 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 2 9
3 3 3 1 1 2 2 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 1 2 2 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 3 9
2 3 3 3 3 3 3 1 1 3 2 9
3 3 3 2 2 3 3 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 2 2 3 3 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 3 9
2 3 2 1 1 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 2 9
3 3 2 1 1 2 2 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 2 3 9
3 3 2 1 3 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 1 1 2 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 1 2 2 1 1 1 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 1 2 3 2 1 1 3 2 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 2 2 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 2 3 3 3 3 1 1 3 3 9
3 3 3 3 3 2 2 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 2 9
3 3 3 3 1 2 2 1 1 3 2 9
2 3 3 1 2 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 2 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
2 3 3 1 1 3 3 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 3 1 3 3 3 1 1 3 2 9
3 3 3 3 1 2 2 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 3 9
3 3 3 2 2 3 2 1 1 3 3 9
2 3 3 2 2 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 1 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 2 1 3 2 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 2 1 2 2 2 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 2 3 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 3 3 3 2 2 1 1 3 2 9
3 3 3 2 1 3 3 1 1 2 2 9
2 3 3 3 3 3 3 1 1 3 3 9
3 3 3 3 1 3 2 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 2 2 9
3 3 3 3 2 2 2 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 2 9
3 3 3 1 1 3 3 1 1 3 2 9
3 3 3 3 1 3 3 1 1 3 2 9
3 3 2 1 1 3 3 1 1 3 3 9
3 3 3 3 3 2 2 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
2 3 3 2 2 3 3 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 3 2 2 2 1 1 3 3 9
2 3 3 2 1 3 3 1 1 3 3 9
3 3 3 1 1 2 2 1 1 3 3 9
3 3 3 3 2 3 3 1 1 2 2 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
2 3 3 3 2 2 2 1 1 3 2 9
3 3 3 3 2 2 2 1 1 3 2 9
2 3 3 2 1 3 3 1 1 3 2 9
3 3 3 3 3 3 2 1 1 3 2 9
3 3 3 3 3 3 2 1 1 3 2 9
3 3 2 1 3 3 3 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 1 2 3 3 1 1 3 3 9
3 3 3 2 2 2 2 1 1 3 2 9
2 3 3 2 2 3 3 1 1 3 2 9
3 3 3 3 1 3 3 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 2 1 1 3 3 1 1 3 3 9
3 3 3 2 1 3 2 1 1 3 2 9
3 3 3 3 1 3 3 1 1 3 3 9
2 3 3 1 2 2 1 1 1 3 2 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 3 3 3 2 1 1 3 2 9
3 3 3 3 3 2 2 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
1 2 3 3 2 3 3 1 1 2 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
2 3 3 1 2 3 3 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 2 3 2 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 2 9
3 3 3 2 2 2 2 1 1 3 2 9
1 2 2 1 1 3 3 1 1 3 3 9
3 3 3 2 1 3 2 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 2 2 2 2 1 1 3 3 9
3 3 3 1 2 2 2 1 1 3 3 9
3 3 2 1 1 3 3 1 1 3 3 9
3 3 3 2 2 3 2 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 3 9
2 3 3 2 2 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 2 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 1 3 2 1 1 1 3 9
2 3 3 3 1 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 2 9
3 3 3 3 3 2 2 1 1 3 3 9
3 3 1 1 3 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 2 2 3 3 1 1 2 2 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 3 3 1 2 2 1 1 3 2 9
2 3 3 3 2 3 2 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 3 3 2 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 2 3 9
3 3 3 3 2 1 1 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 2 2 2 2 1 1 3 2 9
3 3 3 2 1 2 2 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 2 2 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 1 2 2 1 1 3 3 9
3 3 3 3 2 2 2 1 1 3 3 9
2 3 3 1 1 3 3 1 1 3 2 9
3 3 3 3 2 2 2 1 1 3 2 9
3 3 3 2 2 3 3 1 1 3 3 9
2 3 3 3 1 3 3 1 1 3 2 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 3 3 2 3 2 1 1 2 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 3 2 2 2 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 2 9
3 3 3 1 1 3 2 1 1 3 2 9
2 3 3 2 2 3 3 1 1 3 3 9
2 3 3 3 1 2 2 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 1 2 3 3 1 1 3 2 9
3 3 3 2 1 3 2 1 1 3 2 9
2 3 3 3 3 3 3 1 1 3 2 9
3 3 3 2 1 3 3 1 1 1 3 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
2 3 3 3 3 3 3 1 1 1 3 9
3 3 3 3 2 3 3 1 1 3 2 9
2 3 3 3 2 3 3 1 1 3 3 9
1 2 3 2 2 2 2 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
2 2 3 3 2 2 2 1 1 3 3 9
3 3 2 1 2 3 3 1 1 3 3 9
3 3 3 3 2 3 2 1 1 3 2 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 2 2 2 2 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 2 9
3 3 3 2 2 3 3 1 1 3 3 9
1 2 3 3 2 3 3 1 1 3 2 9
2 3 3 3 2 3 3 1 1 3 3 9
3 3 3 1 1 3 2 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 3 2 3 3 1 1 1 3 9
3 3 3 3 3 3 3 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 2 1 3 2 1 1 3 3 9
2 3 3 3 2 2 2 1 1 3 3 9
2 3 3 3 1 2 2 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 1 2 3 3 1 1 3 3 9
2 3 3 2 2 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 2 3 9
3 3 3 2 2 3 3 1 1 2 2 9
2 3 3 1 2 2 2 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 3 1 1 2 2 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 2 3 9
3 3 3 3 2 3 3 1 1 3 3 9
2 2 3 3 2 2 2 1 1 3 3 9
3 3 3 3 2 2 2 1 1 3 3 9
3 3 3 3 2 3 2 1 1 3 3 9
2 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 2 2 2 2 1 1 3 3 9
3 3 3 3 1 3 2 1 1 3 2 9
3 3 3 2 2 3 2 1 1 3 2 9
3 3 3 3 3 2 2 1 1 2 3 9
3 3 3 2 1 3 3 1 1 3 2 9
2 3 3 2 1 2 2 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 3 9
1 2 3 2 1 3 3 1 1 3 3 9
3 3 3 2 2 2 2 1 1 3 2 9
2 3 3 3 1 3 3 1 1 3 3 9
3 3 2 2 2 2 2 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 3 9
2 3 1 1 3 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 2 9
3 3 3 2 2 3 3 1 1 2 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 2 2 2 1 1 3 3 9
3 3 3 3 1 2 2 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 2 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 1 2 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 2 2 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 2 2 2 1 1 3 3 9
2 2 3 2 1 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 1 2 3 3 1 1 3 3 9
3 3 3 3 3 3 2 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 3 2 1 2 2 1 1 3 2 9
3 3 3 1 1 3 3 1 1 3 3 9
2 3 3 3 1 3 3 1 1 3 3 9
3 3 3 2 3 3 3 1 1 3 3 9
3 3 3 3 1 2 2 1 1 3 2 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 3 1 2 2 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 3 2 2 2 1 1 3 3 9
3 3 3 3 1 2 2 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 2 2 2 2 1 1 3 2 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 2 3 2 2 1 1 3 3 9
3 3 3 2 2 2 1 1 1 3 3 9
1 2 3 3 2 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 2 2 3 2 1 1 3 3 9
2 2 3 3 2 2 2 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 3 9
2 3 3 3 2 1 1 1 1 3 3 9
3 3 3 2 3 3 3 1 1 3 2 9
3 3 2 1 1 3 3 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 2 9
2 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 1 1 3 2 1 1 2 3 9
3 3 3 2 2 2 2 1 1 3 2 9
3 3 3 3 2 2 2 1 1 3 3 9
2 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 2 2 2 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 2 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 1 2 3 3 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 2 9
2 2 3 1 1 3 3 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
2 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 2 2 2 1 1 3 2 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 2 9
3 3 3 3 2 3 2 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 2 9
3 3 3 3 1 3 3 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 2 9
3 3 3 2 1 2 2 1 1 3 3 9
3 3 3 2 1 2 2 1 1 3 3 9
3 3 3 2 2 3 3 1 1 3 2 9
1 1 3 2 1 3 3 1 1 3 2 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 2 1 2 2 1 1 2 3 9
2 2 3 2 2 2 2 1 1 3 3 9
3 3 1 1 2 3 3 1 1 3 3 9
3 3 2 1 1 2 2 1 1 3 2 9
3 3 3 3 2 3 3 1 1 3 2 9
2 3 2 1 3 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 3 2 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 2 3 9
3 3 3 2 2 3 3 1 1 3 3 9
2 3 3 3 1 3 3 1 1 3 3 9
2 3 3 3 3 3 3 1 1 3 2 9
3 3 2 1 1 3 3 1 1 3 2 9
2 3 3 3 1 2 2 1 1 3 3 9
3 3 3 3 3 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 2 1 3 3 1 1 3 3 9
3 3 2 1 1 2 2 1 1 1 2 9
3 3 3 2 2 3 3 1 1 3 3 9
3 3 3 1 1 3 3 1 1 3 3 9
3 3 3 3 1 3 3 1 1 3 2 9
3 3 3 2 2 2 2 1 1 3 2 9
